date,year,borough,property_type,sale_price,days_on_market
2022-06-18,2022,Le Sud-Ouest,Triplex,988000.0,59
2022-11-28,2022,Le Sud-Ouest,Triplex,1063000.0,36
2022-05-12,2022,Le Sud-Ouest,Triplex,868000.0,27
2022-09-27,2022,Le Sud-Ouest,Triplex,794000.0,51
2022-08-18,2022,Le Sud-Ouest,Triplex,983000.0,52
2022-02-04,2022,Le Sud-Ouest,Triplex,1044000.0,55
2022-08-09,2022,Le Sud-Ouest,Triplex,1178000.0,45
2022-04-18,2022,Le Sud-Ouest,Triplex,1022000.0,45
2022-12-23,2022,Le Sud-Ouest,Triplex,939000.0,48
2022-08-30,2022,Le Sud-Ouest,Triplex,994000.0,5
2022-08-09,2022,Le Sud-Ouest,Triplex,993000.0,62
2022-03-11,2022,Le Sud-Ouest,Triplex,938000.0,40
2022-08-28,2022,Le Sud-Ouest,Triplex,952000.0,13
2022-06-06,2022,Le Sud-Ouest,Triplex,1267000.0,20
2022-12-19,2022,Le Sud-Ouest,Triplex,1192000.0,46
2022-01-24,2022,Le Sud-Ouest,Triplex,867000.0,69
2022-12-05,2022,Le Sud-Ouest,Triplex,870000.0,53
2022-11-12,2022,Le Sud-Ouest,Triplex,963000.0,43
2022-07-10,2022,Le Sud-Ouest,Triplex,992000.0,78
2022-09-17,2022,Le Sud-Ouest,Triplex,1012000.0,71
2022-12-08,2022,Ahuntsic,Condo,412000.0,38
2022-11-12,2022,Ahuntsic,Condo,405000.0,39
2022-08-18,2022,Ahuntsic,Condo,428000.0,47
2022-02-27,2022,Ahuntsic,Condo,496000.0,40
2022-03-31,2022,Ahuntsic,Condo,432000.0,61
2022-02-02,2022,Ahuntsic,Condo,445000.0,67
2022-08-08,2022,Ahuntsic,Condo,377000.0,55
2022-11-04,2022,Ahuntsic,Condo,403000.0,41
2022-12-02,2022,Ahuntsic,Condo,383000.0,51
2022-06-25,2022,Ahuntsic,Condo,499000.0,52
2022-04-11,2022,Ahuntsic,Condo,439000.0,44
2022-12-30,2022,Ahuntsic,Condo,393000.0,45
2022-12-20,2022,Ahuntsic,Condo,463000.0,43
2022-04-13,2022,Ahuntsic,Condo,513000.0,30
2022-11-14,2022,Ahuntsic,Condo,352000.0,47
2022-10-23,2022,Ahuntsic,Condo,422000.0,32
2022-06-13,2022,Ahuntsic,Condo,426000.0,58
2022-06-21,2022,Ahuntsic,Condo,375000.0,29
2022-09-08,2022,Ahuntsic,Condo,346000.0,73
2022-01-23,2022,Ahuntsic,Condo,327000.0,69
2022-04-01,2022,Ahuntsic,Duplex,620000.0,63
2022-01-30,2022,Ahuntsic,Duplex,645000.0,45
2022-02-01,2022,Ahuntsic,Duplex,751000.0,47
2022-10-30,2022,Ahuntsic,Duplex,760000.0,64
2022-12-07,2022,Ahuntsic,Duplex,727000.0,80
2022-03-13,2022,Ahuntsic,Duplex,651000.0,50
2022-04-22,2022,Ahuntsic,Duplex,553000.0,33
2022-11-27,2022,Ahuntsic,Duplex,742000.0,29
2022-07-16,2022,Ahuntsic,Duplex,680000.0,60
2022-07-08,2022,Ahuntsic,Duplex,633000.0,64
2022-12-31,2022,Ahuntsic,Duplex,656000.0,52
2022-11-07,2022,Ahuntsic,Duplex,597000.0,60
2022-12-18,2022,Ahuntsic,Duplex,783000.0,51
2022-06-16,2022,Ahuntsic,Duplex,585000.0,78
2022-10-02,2022,Ahuntsic,Duplex,687000.0,36
2022-03-01,2022,Ahuntsic,Duplex,604000.0,52
2022-08-21,2022,Ahuntsic,Duplex,696000.0,40
2022-08-24,2022,Ahuntsic,Duplex,602000.0,26
2022-09-22,2022,Ahuntsic,Duplex,847000.0,29
2022-08-18,2022,Ahuntsic,Duplex,558000.0,50
2022-12-15,2022,Ahuntsic,Single-Family,433000.0,38
2022-09-01,2022,Ahuntsic,Single-Family,595000.0,38
2022-09-14,2022,Ahuntsic,Single-Family,561000.0,59
2022-04-10,2022,Ahuntsic,Single-Family,610000.0,60
2022-02-11,2022,Ahuntsic,Single-Family,541000.0,53
2022-03-12,2022,Ahuntsic,Single-Family,655000.0,67
2022-03-03,2022,Ahuntsic,Single-Family,536000.0,61
2022-03-08,2022,Ahuntsic,Single-Family,499000.0,67
2022-11-23,2022,Ahuntsic,Single-Family,528000.0,59
2022-07-12,2022,Ahuntsic,Single-Family,636000.0,26
2022-03-15,2022,Ahuntsic,Single-Family,484000.0,91
2022-06-16,2022,Ahuntsic,Single-Family,601000.0,53
2022-03-10,2022,Ahuntsic,Single-Family,539000.0,61
2022-05-26,2022,Ahuntsic,Single-Family,549000.0,22
2022-03-28,2022,Ahuntsic,Single-Family,580000.0,29
2022-03-16,2022,Ahuntsic,Single-Family,589000.0,41
2022-01-11,2022,Ahuntsic,Single-Family,574000.0,62
2022-05-01,2022,Ahuntsic,Single-Family,552000.0,30
2022-12-18,2022,Ahuntsic,Single-Family,625000.0,72
2022-09-26,2022,Ahuntsic,Single-Family,685000.0,39
2022-09-24,2022,Ahuntsic,Triplex,1092000.0,46
2022-10-30,2022,Ahuntsic,Triplex,975000.0,32
2022-04-28,2022,Ahuntsic,Triplex,840000.0,48
2022-06-06,2022,Ahuntsic,Triplex,947000.0,49
2022-06-25,2022,Ahuntsic,Triplex,780000.0,60
2022-11-15,2022,Ahuntsic,Triplex,736000.0,55
2022-01-03,2022,Ahuntsic,Triplex,812000.0,45
2022-03-23,2022,Ahuntsic,Triplex,854000.0,56
2022-11-03,2022,Ahuntsic,Triplex,772000.0,50
2022-09-28,2022,Ahuntsic,Triplex,845000.0,61
2022-07-06,2022,Ahuntsic,Triplex,648000.0,58
2022-12-17,2022,Ahuntsic,Triplex,822000.0,73
2022-04-28,2022,Ahuntsic,Triplex,816000.0,56
2022-08-20,2022,Ahuntsic,Triplex,808000.0,36
2022-08-16,2022,Ahuntsic,Triplex,726000.0,43
2022-07-20,2022,Ahuntsic,Triplex,818000.0,59
2022-06-23,2022,Ahuntsic,Triplex,810000.0,57
2022-05-23,2022,Ahuntsic,Triplex,910000.0,31
2022-12-01,2022,Ahuntsic,Triplex,936000.0,49
2022-05-17,2022,Ahuntsic,Triplex,964000.0,50
2022-10-14,2022,Lachine,Condo,391000.0,35
2022-09-20,2022,Lachine,Condo,272000.0,40
2022-08-22,2022,Lachine,Condo,297000.0,61
2022-09-21,2022,Lachine,Condo,357000.0,73
2022-12-06,2022,Lachine,Condo,343000.0,35
2022-02-23,2022,Lachine,Condo,349000.0,37
2022-02-12,2022,Lachine,Condo,354000.0,46
2022-07-27,2022,Lachine,Condo,398000.0,61
2022-10-06,2022,Lachine,Condo,404000.0,68
2022-09-01,2022,Lachine,Condo,375000.0,52
2022-09-17,2022,Lachine,Condo,360000.0,42
2022-12-29,2022,Lachine,Condo,410000.0,47
2022-11-14,2022,Lachine,Condo,282000.0,23
2022-10-31,2022,Lachine,Condo,394000.0,73
2022-06-12,2022,Lachine,Condo,312000.0,58
2022-07-05,2022,Lachine,Condo,356000.0,66
2022-02-15,2022,Lachine,Condo,471000.0,68
2022-04-06,2022,Lachine,Condo,329000.0,71
2022-08-31,2022,Lachine,Condo,378000.0,72
2022-12-03,2022,Lachine,Condo,367000.0,63
2022-09-05,2022,Lachine,Duplex,693000.0,73
2022-04-15,2022,Lachine,Duplex,490000.0,36
2022-07-25,2022,Lachine,Duplex,577000.0,43
2022-05-04,2022,Lachine,Duplex,699000.0,25
2022-05-13,2022,Lachine,Duplex,546000.0,62
2022-12-23,2022,Lachine,Duplex,714000.0,52
2022-01-13,2022,Lachine,Duplex,638000.0,63
2022-08-31,2022,Lachine,Duplex,741000.0,63
2022-11-17,2022,Lachine,Duplex,666000.0,42
2022-08-03,2022,Lachine,Duplex,601000.0,46
2022-03-24,2022,Lachine,Duplex,591000.0,21
2022-12-29,2022,Lachine,Duplex,577000.0,73
2022-03-17,2022,Lachine,Duplex,574000.0,59
2022-02-09,2022,Lachine,Duplex,658000.0,54
2022-04-02,2022,Lachine,Duplex,624000.0,68
2022-08-21,2022,Lachine,Duplex,581000.0,55
2022-12-15,2022,Lachine,Duplex,600000.0,70
2022-12-03,2022,Lachine,Duplex,569000.0,57
2022-07-27,2022,Lachine,Duplex,575000.0,39
2022-07-07,2022,Lachine,Duplex,545000.0,31
2022-02-28,2022,Lachine,Single-Family,572000.0,44
2022-06-26,2022,Lachine,Single-Family,394000.0,63
2022-04-23,2022,Lachine,Single-Family,549000.0,64
2022-12-29,2022,Lachine,Single-Family,478000.0,35
2022-03-30,2022,Lachine,Single-Family,495000.0,72
2022-09-27,2022,Lachine,Single-Family,516000.0,73
2022-12-15,2022,Lachine,Single-Family,466000.0,49
2022-03-05,2022,Lachine,Single-Family,437000.0,44
2022-11-24,2022,Lachine,Single-Family,549000.0,65
2022-11-11,2022,Lachine,Single-Family,432000.0,64
2022-07-02,2022,Lachine,Single-Family,588000.0,62
2022-07-02,2022,Lachine,Single-Family,611000.0,36
2022-08-14,2022,Lachine,Single-Family,581000.0,35
2022-04-15,2022,Lachine,Single-Family,550000.0,19
2022-04-23,2022,Lachine,Single-Family,537000.0,38
2022-03-29,2022,Lachine,Single-Family,566000.0,41
2022-03-14,2022,Lachine,Single-Family,474000.0,40
2022-05-22,2022,Lachine,Single-Family,657000.0,41
2022-04-10,2022,Lachine,Single-Family,457000.0,62
2022-11-21,2022,Lachine,Single-Family,508000.0,56
2022-10-26,2022,Lachine,Triplex,691000.0,53
2022-09-25,2022,Lachine,Triplex,827000.0,78
2022-07-18,2022,Lachine,Triplex,749000.0,54
2022-03-05,2022,Lachine,Triplex,784000.0,74
2022-04-05,2022,Lachine,Triplex,834000.0,52
2022-01-01,2022,Lachine,Triplex,628000.0,49
2022-07-25,2022,Lachine,Triplex,835000.0,32
2022-11-28,2022,Lachine,Triplex,763000.0,54
2022-09-09,2022,Lachine,Triplex,809000.0,59
2022-12-30,2022,Lachine,Triplex,812000.0,43
2022-09-16,2022,Lachine,Triplex,821000.0,62
2022-10-14,2022,Lachine,Triplex,775000.0,41
2022-02-12,2022,Lachine,Triplex,888000.0,50
2022-12-05,2022,Lachine,Triplex,873000.0,56
2022-05-24,2022,Lachine,Triplex,858000.0,59
2022-12-14,2022,Lachine,Triplex,662000.0,55
2022-10-11,2022,Lachine,Triplex,680000.0,57
2022-09-21,2022,Lachine,Triplex,732000.0,66
2022-03-18,2022,Lachine,Triplex,651000.0,54
2022-01-13,2022,Lachine,Triplex,682000.0,53
2023-11-27,2023,Plateau-Mont-Royal,Condo,489000.0,48
2023-07-11,2023,Plateau-Mont-Royal,Condo,474000.0,34
2023-11-07,2023,Plateau-Mont-Royal,Condo,496000.0,35
2023-01-06,2023,Plateau-Mont-Royal,Condo,606000.0,56
2023-02-20,2023,Plateau-Mont-Royal,Condo,509000.0,44
2023-11-14,2023,Plateau-Mont-Royal,Condo,509000.0,51
2023-11-06,2023,Plateau-Mont-Royal,Condo,495000.0,12
2023-08-28,2023,Plateau-Mont-Royal,Condo,471000.0,69
2023-09-22,2023,Plateau-Mont-Royal,Condo,480000.0,46
2023-05-10,2023,Plateau-Mont-Royal,Condo,446000.0,33
2023-07-24,2023,Plateau-Mont-Royal,Condo,443000.0,53
2023-12-25,2023,Plateau-Mont-Royal,Condo,492000.0,54
2023-12-19,2023,Plateau-Mont-Royal,Condo,571000.0,33
2023-01-25,2023,Plateau-Mont-Royal,Condo,523000.0,17
2023-12-19,2023,Plateau-Mont-Royal,Condo,620000.0,40
2023-11-25,2023,Plateau-Mont-Royal,Condo,481000.0,33
2023-03-29,2023,Plateau-Mont-Royal,Condo,608000.0,51
2023-08-24,2023,Plateau-Mont-Royal,Condo,562000.0,46
2023-03-27,2023,Plateau-Mont-Royal,Condo,510000.0,55
2023-02-25,2023,Plateau-Mont-Royal,Condo,563000.0,53
2023-12-27,2023,Plateau-Mont-Royal,Duplex,669000.0,54
2023-07-03,2023,Plateau-Mont-Royal,Duplex,953000.0,46
2023-02-22,2023,Plateau-Mont-Royal,Duplex,574000.0,60
2023-01-04,2023,Plateau-Mont-Royal,Duplex,975000.0,29
2023-11-06,2023,Plateau-Mont-Royal,Duplex,914000.0,55
2023-02-21,2023,Plateau-Mont-Royal,Duplex,864000.0,32
2023-05-25,2023,Plateau-Mont-Royal,Duplex,864000.0,30
2023-06-23,2023,Plateau-Mont-Royal,Duplex,865000.0,31
2023-10-12,2023,Plateau-Mont-Royal,Duplex,790000.0,49
2023-03-12,2023,Plateau-Mont-Royal,Duplex,694000.0,42
2023-01-21,2023,Plateau-Mont-Royal,Duplex,915000.0,65
2023-04-25,2023,Plateau-Mont-Royal,Duplex,927000.0,39
2023-04-21,2023,Plateau-Mont-Royal,Duplex,791000.0,32
2023-06-05,2023,Plateau-Mont-Royal,Duplex,737000.0,43
2023-08-24,2023,Plateau-Mont-Royal,Duplex,763000.0,43
2023-12-02,2023,Plateau-Mont-Royal,Duplex,598000.0,15
2023-09-16,2023,Plateau-Mont-Royal,Duplex,785000.0,30
2023-08-19,2023,Plateau-Mont-Royal,Duplex,870000.0,52
2023-02-02,2023,Plateau-Mont-Royal,Duplex,721000.0,20
2023-09-24,2023,Plateau-Mont-Royal,Duplex,811000.0,38
2023-06-20,2023,Plateau-Mont-Royal,Single-Family,631000.0,35
2023-05-01,2023,Plateau-Mont-Royal,Single-Family,720000.0,50
2023-09-20,2023,Plateau-Mont-Royal,Single-Family,600000.0,39
2023-01-22,2023,Plateau-Mont-Royal,Single-Family,677000.0,31
2023-05-29,2023,Plateau-Mont-Royal,Single-Family,661000.0,26
2023-11-29,2023,Plateau-Mont-Royal,Single-Family,738000.0,49
2023-02-22,2023,Plateau-Mont-Royal,Single-Family,838000.0,23
2023-09-07,2023,Plateau-Mont-Royal,Single-Family,750000.0,44
2023-07-31,2023,Plateau-Mont-Royal,Single-Family,831000.0,31
2023-11-11,2023,Plateau-Mont-Royal,Single-Family,675000.0,54
2023-02-23,2023,Plateau-Mont-Royal,Single-Family,604000.0,37
2023-06-18,2023,Plateau-Mont-Royal,Single-Family,620000.0,43
2023-05-10,2023,Plateau-Mont-Royal,Single-Family,752000.0,33
2023-11-03,2023,Plateau-Mont-Royal,Single-Family,781000.0,47
2023-01-10,2023,Plateau-Mont-Royal,Single-Family,717000.0,11
2023-08-12,2023,Plateau-Mont-Royal,Single-Family,787000.0,55
2023-05-05,2023,Plateau-Mont-Royal,Single-Family,638000.0,42
2023-06-07,2023,Plateau-Mont-Royal,Single-Family,691000.0,37
2023-09-29,2023,Plateau-Mont-Royal,Single-Family,730000.0,55
2023-05-07,2023,Plateau-Mont-Royal,Single-Family,808000.0,48
2023-09-30,2023,Plateau-Mont-Royal,Triplex,919000.0,46
2023-12-12,2023,Plateau-Mont-Royal,Triplex,940000.0,40
2023-10-18,2023,Plateau-Mont-Royal,Triplex,1077000.0,27
2023-01-30,2023,Plateau-Mont-Royal,Triplex,1109000.0,55
2023-05-18,2023,Plateau-Mont-Royal,Triplex,956000.0,59
2023-12-29,2023,Plateau-Mont-Royal,Triplex,964000.0,37
2023-10-18,2023,Plateau-Mont-Royal,Triplex,1030000.0,8
2023-01-08,2023,Plateau-Mont-Royal,Triplex,998000.0,38
2023-08-11,2023,Plateau-Mont-Royal,Triplex,1171000.0,29
2023-11-08,2023,Plateau-Mont-Royal,Triplex,953000.0,29
2023-02-27,2023,Plateau-Mont-Royal,Triplex,1168000.0,28
2023-02-26,2023,Plateau-Mont-Royal,Triplex,961000.0,52
2023-09-18,2023,Plateau-Mont-Royal,Triplex,897000.0,49
2023-11-16,2023,Plateau-Mont-Royal,Triplex,950000.0,53
2023-08-08,2023,Plateau-Mont-Royal,Triplex,928000.0,52
2023-06-19,2023,Plateau-Mont-Royal,Triplex,1235000.0,63
2023-06-20,2023,Plateau-Mont-Royal,Triplex,890000.0,53
2023-03-09,2023,Plateau-Mont-Royal,Triplex,827000.0,53
2023-11-25,2023,Plateau-Mont-Royal,Triplex,850000.0,23
2023-06-14,2023,Plateau-Mont-Royal,Triplex,1125000.0,42
2023-11-20,2023,Ville-Marie,Condo,608000.0,36
2023-06-17,2023,Ville-Marie,Condo,687000.0,32
2023-04-07,2023,Ville-Marie,Condo,560000.0,12
2023-12-12,2023,Ville-Marie,Condo,565000.0,41
2023-01-16,2023,Ville-Marie,Condo,544000.0,32
2023-04-16,2023,Ville-Marie,Condo,567000.0,27
2023-09-29,2023,Ville-Marie,Condo,546000.0,34
2023-05-24,2023,Ville-Marie,Condo,486000.0,5
2023-11-24,2023,Ville-Marie,Condo,458000.0,34
2023-09-20,2023,Ville-Marie,Condo,431000.0,34
2023-07-08,2023,Ville-Marie,Condo,621000.0,31
2023-05-28,2023,Ville-Marie,Condo,609000.0,40
2023-08-31,2023,Ville-Marie,Condo,700000.0,41
2023-07-28,2023,Ville-Marie,Condo,453000.0,32
2023-06-10,2023,Ville-Marie,Condo,632000.0,41
2023-01-09,2023,Ville-Marie,Condo,559000.0,10
2023-11-14,2023,Ville-Marie,Condo,544000.0,30
2023-09-02,2023,Ville-Marie,Condo,596000.0,45
2023-05-31,2023,Ville-Marie,Condo,585000.0,33
2023-06-02,2023,Ville-Marie,Condo,643000.0,24
2023-05-14,2023,Ville-Marie,Duplex,888000.0,13
2023-08-04,2023,Ville-Marie,Duplex,884000.0,41
2023-06-14,2023,Ville-Marie,Duplex,731000.0,48
2023-12-24,2023,Ville-Marie,Duplex,859000.0,5
2023-10-16,2023,Ville-Marie,Duplex,918000.0,50
2023-10-27,2023,Ville-Marie,Duplex,916000.0,28
2023-07-15,2023,Ville-Marie,Duplex,883000.0,53
2023-12-22,2023,Ville-Marie,Duplex,950000.0,26
2023-10-11,2023,Ville-Marie,Duplex,877000.0,56
2023-10-20,2023,Ville-Marie,Duplex,969000.0,53
2023-04-30,2023,Ville-Marie,Duplex,964000.0,34
2023-04-28,2023,Ville-Marie,Duplex,934000.0,33
2023-12-02,2023,Ville-Marie,Duplex,979000.0,32
2023-03-16,2023,Ville-Marie,Duplex,808000.0,35
2023-07-20,2023,Ville-Marie,Duplex,929000.0,22
2023-10-09,2023,Ville-Marie,Duplex,1070000.0,37
2023-05-24,2023,Ville-Marie,Duplex,851000.0,14
2023-05-06,2023,Ville-Marie,Duplex,930000.0,47
2023-04-19,2023,Ville-Marie,Duplex,756000.0,44
2023-08-05,2023,Ville-Marie,Duplex,911000.0,13
2023-03-22,2023,Ville-Marie,Single-Family,630000.0,25
2023-10-26,2023,Ville-Marie,Single-Family,898000.0,26
2023-10-28,2023,Ville-Marie,Single-Family,875000.0,29
2023-04-07,2023,Ville-Marie,Single-Family,844000.0,6
2023-08-24,2023,Ville-Marie,Single-Family,738000.0,40
2023-07-14,2023,Ville-Marie,Single-Family,936000.0,43
2023-11-17,2023,Ville-Marie,Single-Family,763000.0,10
2023-11-05,2023,Ville-Marie,Single-Family,857000.0,55
2023-05-06,2023,Ville-Marie,Single-Family,716000.0,16
2023-11-13,2023,Ville-Marie,Single-Family,653000.0,38
2023-11-23,2023,Ville-Marie,Single-Family,1031000.0,17
2023-10-05,2023,Ville-Marie,Single-Family,909000.0,21
2023-10-29,2023,Ville-Marie,Single-Family,830000.0,28
2023-06-08,2023,Ville-Marie,Single-Family,1003000.0,27
2023-09-21,2023,Ville-Marie,Single-Family,922000.0,29
2023-09-30,2023,Ville-Marie,Single-Family,559000.0,34
2023-01-06,2023,Ville-Marie,Single-Family,736000.0,19
2023-04-07,2023,Ville-Marie,Single-Family,692000.0,41
2023-05-11,2023,Ville-Marie,Single-Family,750000.0,33
2023-01-16,2023,Ville-Marie,Single-Family,774000.0,31
2023-05-23,2023,Ville-Marie,Triplex,988000.0,30
2023-08-28,2023,Ville-Marie,Triplex,1197000.0,12
2023-03-28,2023,Ville-Marie,Triplex,960000.0,58
2023-07-23,2023,Ville-Marie,Triplex,1212000.0,22
2023-03-23,2023,Ville-Marie,Triplex,1067000.0,5
2023-11-10,2023,Ville-Marie,Triplex,1034000.0,62
2023-05-01,2023,Ville-Marie,Triplex,1129000.0,38
2023-08-18,2023,Ville-Marie,Triplex,1250000.0,44
2023-07-25,2023,Ville-Marie,Triplex,1176000.0,34
2023-01-17,2023,Ville-Marie,Triplex,1088000.0,32
2023-10-16,2023,Ville-Marie,Triplex,1294000.0,33
2023-06-23,2023,Ville-Marie,Triplex,1252000.0,29
2023-01-31,2023,Ville-Marie,Triplex,1116000.0,19
2023-03-04,2023,Ville-Marie,Triplex,1217000.0,35
2023-06-09,2023,Ville-Marie,Triplex,1296000.0,24
2023-08-31,2023,Ville-Marie,Triplex,998000.0,5
2023-05-21,2023,Ville-Marie,Triplex,1104000.0,5
2023-08-04,2023,Ville-Marie,Triplex,1255000.0,41
2023-07-27,2023,Ville-Marie,Triplex,1378000.0,40
2023-09-10,2023,Ville-Marie,Triplex,1117000.0,25
2023-10-27,2023,Rosemont,Condo,407000.0,39
2023-03-27,2023,Rosemont,Condo,374000.0,63
2023-03-06,2023,Rosemont,Condo,512000.0,61
2023-05-26,2023,Rosemont,Condo,439000.0,62
2023-02-20,2023,Rosemont,Condo,532000.0,52
2023-09-21,2023,Rosemont,Condo,450000.0,57
2023-07-18,2023,Rosemont,Condo,447000.0,81
2023-12-29,2023,Rosemont,Condo,514000.0,41
2023-09-07,2023,Rosemont,Condo,433000.0,31
2023-10-02,2023,Rosemont,Condo,479000.0,27
2023-06-15,2023,Rosemont,Condo,514000.0,68
2023-08-27,2023,Rosemont,Condo,484000.0,53
2023-08-12,2023,Rosemont,Condo,358000.0,64
2023-12-27,2023,Rosemont,Condo,595000.0,34
2023-06-26,2023,Rosemont,Condo,623000.0,41
2023-05-06,2023,Rosemont,Condo,362000.0,35
2023-03-11,2023,Rosemont,Condo,398000.0,32
2023-06-09,2023,Rosemont,Condo,442000.0,34
2023-12-07,2023,Rosemont,Condo,423000.0,27
2023-03-12,2023,Rosemont,Condo,555000.0,62
2023-01-15,2023,Rosemont,Duplex,608000.0,31
2023-06-24,2023,Rosemont,Duplex,802000.0,28
2023-06-13,2023,Rosemont,Duplex,778000.0,23
2023-06-28,2023,Rosemont,Duplex,794000.0,64
2023-04-15,2023,Rosemont,Duplex,912000.0,5
2023-01-01,2023,Rosemont,Duplex,771000.0,38
2023-07-30,2023,Rosemont,Duplex,808000.0,32
2023-02-08,2023,Rosemont,Duplex,617000.0,36
2023-08-18,2023,Rosemont,Duplex,639000.0,14
2023-03-14,2023,Rosemont,Duplex,665000.0,44
2023-07-27,2023,Rosemont,Duplex,764000.0,48
2023-11-26,2023,Rosemont,Duplex,668000.0,63
2023-08-25,2023,Rosemont,Duplex,725000.0,40
2023-09-13,2023,Rosemont,Duplex,723000.0,62
2023-03-21,2023,Rosemont,Duplex,656000.0,44
2023-09-04,2023,Rosemont,Duplex,935000.0,45
2023-01-06,2023,Rosemont,Duplex,721000.0,14
2023-04-05,2023,Rosemont,Duplex,630000.0,37
2023-12-08,2023,Rosemont,Duplex,701000.0,36
2023-06-08,2023,Rosemont,Duplex,699000.0,17
2023-11-22,2023,Rosemont,Single-Family,615000.0,51
2023-07-18,2023,Rosemont,Single-Family,721000.0,27
2023-11-20,2023,Rosemont,Single-Family,739000.0,46
2023-08-03,2023,Rosemont,Single-Family,608000.0,82
2023-09-12,2023,Rosemont,Single-Family,565000.0,40
2023-04-24,2023,Rosemont,Single-Family,695000.0,23
2023-08-05,2023,Rosemont,Single-Family,695000.0,40
2023-09-27,2023,Rosemont,Single-Family,689000.0,64
2023-09-05,2023,Rosemont,Single-Family,746000.0,14
2023-08-08,2023,Rosemont,Single-Family,649000.0,42
2023-01-02,2023,Rosemont,Single-Family,717000.0,38
2023-07-12,2023,Rosemont,Single-Family,487000.0,6
2023-12-07,2023,Rosemont,Single-Family,754000.0,72
2023-07-10,2023,Rosemont,Single-Family,489000.0,52
2023-10-22,2023,Rosemont,Single-Family,668000.0,36
2023-05-30,2023,Rosemont,Single-Family,682000.0,50
2023-02-07,2023,Rosemont,Single-Family,618000.0,42
2023-07-29,2023,Rosemont,Single-Family,543000.0,9
2023-09-17,2023,Rosemont,Single-Family,608000.0,28
2023-12-31,2023,Rosemont,Single-Family,804000.0,48
2023-11-03,2023,Rosemont,Triplex,996000.0,46
2023-06-28,2023,Rosemont,Triplex,987000.0,51
2023-03-13,2023,Rosemont,Triplex,992000.0,27
2023-07-26,2023,Rosemont,Triplex,1124000.0,42
2023-10-08,2023,Rosemont,Triplex,844000.0,34
2023-03-21,2023,Rosemont,Triplex,918000.0,46
2023-02-18,2023,Rosemont,Triplex,811000.0,23
2023-08-30,2023,Rosemont,Triplex,884000.0,54
2023-03-19,2023,Rosemont,Triplex,981000.0,29
2023-06-30,2023,Rosemont,Triplex,1044000.0,46
2023-02-26,2023,Rosemont,Triplex,938000.0,56
2023-11-13,2023,Rosemont,Triplex,1087000.0,24
2023-05-27,2023,Rosemont,Triplex,1089000.0,43
2023-12-12,2023,Rosemont,Triplex,920000.0,21
2023-12-26,2023,Rosemont,Triplex,942000.0,44
2023-10-11,2023,Rosemont,Triplex,930000.0,63
2023-06-21,2023,Rosemont,Triplex,1071000.0,20
2023-08-23,2023,Rosemont,Triplex,952000.0,68
2023-10-25,2023,Rosemont,Triplex,1153000.0,58
2023-10-16,2023,Rosemont,Triplex,1121000.0,65
2023-09-11,2023,Outremont,Condo,392000.0,51
2023-01-25,2023,Outremont,Condo,619000.0,38
2023-04-14,2023,Outremont,Condo,548000.0,28
2023-04-01,2023,Outremont,Condo,505000.0,36
2023-01-28,2023,Outremont,Condo,631000.0,41
2023-03-04,2023,Outremont,Condo,574000.0,31
2023-03-21,2023,Outremont,Condo,526000.0,59
2023-09-14,2023,Outremont,Condo,479000.0,29
2023-08-05,2023,Outremont,Condo,513000.0,54
2023-04-13,2023,Outremont,Condo,560000.0,48
2023-08-19,2023,Outremont,Condo,562000.0,23
2023-09-07,2023,Outremont,Condo,576000.0,32
2023-04-07,2023,Outremont,Condo,716000.0,53
2023-01-29,2023,Outremont,Condo,598000.0,64
2023-05-28,2023,Outremont,Condo,549000.0,45
2023-10-23,2023,Outremont,Condo,548000.0,42
2023-06-05,2023,Outremont,Condo,525000.0,23
2023-03-24,2023,Outremont,Condo,527000.0,33
2023-07-01,2023,Outremont,Condo,574000.0,43
2023-04-02,2023,Outremont,Condo,608000.0,54
2023-08-09,2023,Outremont,Duplex,774000.0,45
2023-11-22,2023,Outremont,Duplex,940000.0,58
2023-12-07,2023,Outremont,Duplex,854000.0,37
2023-05-30,2023,Outremont,Duplex,679000.0,28
2023-05-14,2023,Outremont,Duplex,859000.0,43
2023-02-05,2023,Outremont,Duplex,752000.0,72
2023-04-30,2023,Outremont,Duplex,795000.0,32
2023-08-21,2023,Outremont,Duplex,919000.0,56
2023-10-28,2023,Outremont,Duplex,1014000.0,43
2023-11-09,2023,Outremont,Duplex,1055000.0,24
2023-04-18,2023,Outremont,Duplex,786000.0,33
2023-12-11,2023,Outremont,Duplex,925000.0,35
2023-08-30,2023,Outremont,Duplex,883000.0,17
2023-05-16,2023,Outremont,Duplex,962000.0,36
2023-01-10,2023,Outremont,Duplex,796000.0,31
2023-01-15,2023,Outremont,Duplex,898000.0,42
2023-02-21,2023,Outremont,Duplex,837000.0,32
2023-10-22,2023,Outremont,Duplex,594000.0,41
2023-12-14,2023,Outremont,Duplex,728000.0,18
2023-02-27,2023,Outremont,Duplex,851000.0,31
2023-02-01,2023,Outremont,Single-Family,689000.0,5
2023-08-22,2023,Outremont,Single-Family,751000.0,49
2023-03-21,2023,Outremont,Single-Family,704000.0,59
2023-04-10,2023,Outremont,Single-Family,626000.0,37
2023-12-23,2023,Outremont,Single-Family,814000.0,44
2023-01-01,2023,Outremont,Single-Family,861000.0,51
2023-11-07,2023,Outremont,Single-Family,769000.0,34
